mode,seed,time_s,in_burst,window_generated,window_arrived,window_dropped,window_pdr,cumulative_generated,cumulative_arrived,cumulative_dropped,cumulative_pdr,queue_depth,cache_hits,cache_misses,cache_hit_rate
baseline,17,220,False,50,0,50,0.0,1100,49,1049,0.04454545454545455,2,0,0,0.0
baseline,17,230,False,50,0,50,0.0,1150,49,1099,0.042608695652173914,2,0,0,0.0
baseline,17,240,False,50,0,50,0.0,1200,49,1149,0.04083333333333333,2,0,0,0.0
baseline,17,250,False,50,0,50,0.0,1250,49,1199,0.0392,2,0,0,0.0
baseline,17,260,False,50,0,50,0.0,1300,49,1249,0.03769230769230769,2,0,0,0.0
baseline,17,270,False,50,0,50,0.0,1350,49,1299,0.0362962962962963,2,0,0,0.0
baseline,17,280,False,50,0,50,0.0,1400,49,1349,0.035,2,0,0,0.0
baseline,17,290,False,50,0,50,0.0,1450,49,1399,0.03379310344827586,2,0,0,0.0
baseline,17,300,True,50,0,50,0.0,1500,49,1449,0.03266666666666666,2,0,0,0.0
baseline,17,310,True,150,0,148,0.0,1650,49,1597,0.029696969696969697,4,0,0,0.0
baseline,17,320,True,150,0,150,0.0,1800,49,1747,0.02722222222222222,4,0,0,0.0
baseline,17,330,True,150,0,150,0.0,1950,49,1897,0.025128205128205128,4,0,0,0.0
baseline,17,340,True,150,0,150,0.0,2100,49,2047,0.023333333333333334,4,0,0,0.0
baseline,17,350,True,150,17,134,0.11258278145695365,2250,66,2181,0.029333333333333333,3,0,0,0.0
baseline,17,360,False,150,65,85,0.43333333333333335,2400,131,2266,0.05458333333333333,3,0,0,0.0
baseline,17,370,False,50,51,1,0.9807692307692307,2450,182,2267,0.07428571428571429,1,0,0,0.0
baseline,17,380,False,50,0,49,0.0,2500,182,2316,0.0728,2,0,0,0.0
baseline,17,390,False,50,0,50,0.0,2550,182,2366,0.07137254901960784,2,0,0,0.0
baseline,17,400,False,50,0,50,0.0,2600,182,2416,0.07,2,0,0,0.0
baseline,17,410,False,50,0,50,0.0,2650,182,2466,0.06867924528301887,2,0,0,0.0
baseline,17,420,False,50,0,50,0.0,2700,182,2516,0.0674074074074074,2,0,0,0.0
baseline,17,430,False,50,0,50,0.0,2750,182,2566,0.06618181818181817,2,0,0,0.0
baseline,17,440,False,50,0,50,0.0,2800,182,2616,0.065,2,0,0,0.0
baseline,17,450,False,50,0,50,0.0,2850,182,2666,0.06385964912280702,2,0,0,0.0
baseline,17,460,False,50,0,50,0.0,2900,182,2716,0.06275862068965517,2,0,0,0.0
baseline,17,470,False,50,0,50,0.0,2950,182,2766,0.06169491525423729,2,0,0,0.0
baseline,17,480,False,50,0,50,0.0,3000,182,2816,0.06066666666666667,2,0,0,0.0
baseline,17,490,False,50,0,50,0.0,3050,182,2866,0.05967213114754098,2,0,0,0.0
baseline,17,500,False,50,0,50,0.0,3100,182,2916,0.05870967741935484,2,0,0,0.0
baseline,17,510,False,50,0,50,0.0,3150,182,2966,0.057777777777777775,2,0,0,0.0
baseline,17,520,False,50,50,1,0.9803921568627451,3200,232,2967,0.0725,1,0,0,0.0
baseline,17,530,False,50,0,49,0.0,3250,232,3016,0.07138461538461538,2,0,0,0.0
baseline,17,540,False,50,0,50,0.0,3300,232,3066,0.0703030303030303,2,0,0,0.0
baseline,17,550,False,50,0,50,0.0,3350,232,3116,0.06925373134328358,2,0,0,0.0
baseline,17,560,False,50,50,1,0.9803921568627451,3400,282,3117,0.08294117647058824,1,0,0,0.0
baseline,17,570,False,50,0,49,0.0,3450,282,3166,0.0817391304347826,2,0,0,0.0
baseline,17,580,False,50,0,50,0.0,3500,282,3216,0.08057142857142857,2,0,0,0.0
baseline,17,590,False,50,0,50,0.0,3550,282,3266,0.07943661971830986,2,0,0,0.0
baseline,17,600,False,50,0,50,0.0,3600,282,3316,0.07833333333333334,2,0,0,0.0
quantum,17,10,False,50,49,0,1.0,50,49,0,0.98,1,0,1,0.0
quantum,17,20,False,50,50,0,1.0,100,99,0,0.99,1,0,2,0.0
quantum,17,30,False,50,50,0,1.0,150,149,0,0.9933333333333333,1,1,2,0.3333333333333333
quantum,17,40,False,50,50,0,1.0,200,199,0,0.995,1,2,2,0.5
quantum,17,50,False,50,50,0,1.0,250,249,0,0.996,1,3,2,0.6
quantum,17,60,False,50,50,0,1.0,300,299,0,0.9966666666666667,1,4,2,0.6666666666666666
quantum,17,70,False,50,50,0,1.0,350,349,0,0.9971428571428571,1,5,2,0.7142857142857143
quantum,17,80,False,50,50,0,1.0,400,399,0,0.9975,1,6,2,0.75
quantum,17,90,False,50,50,0,1.0,450,449,0,0.9977777777777778,1,6,3,0.6666666666666666
quantum,17,100,False,50,50,0,1.0,500,499,0,0.998,1,7,3,0.7
quantum,17,110,False,50,50,0,1.0,550,549,0,0.9981818181818182,1,7,4,0.6363636363636364
quantum,17,120,False,50,50,0,1.0,600,599,0,0.9983333333333333,1,8,4,0.6666666666666666
quantum,17,130,False,50,50,0,1.0,650,649,0,0.9984615384615385,1,9,4,0.6923076923076923
quantum,17,140,False,50,50,0,1.0,700,699,0,0.9985714285714286,1,9,5,0.6428571428571429
quantum,17,150,False,50,50,0,1.0,750,749,0,0.9986666666666667,1,10,5,0.6666666666666666
quantum,17,160,False,50,50,0,1.0,800,799,0,0.99875,1,10,6,0.625
quantum,17,170,False,50,40,9,0.8163265306122449,850,839,9,0.9870588235294118,2,10,7,0.5882352941176471
quantum,17,180,False,50,0,50,0.0,900,839,59,0.9322222222222222,2,10,8,0.5555555555555556
quantum,17,190,False,50,0,50,0.0,950,839,109,0.8831578947368421,2,11,8,0.5789473684210527
quantum,17,200,False,50,0,50,0.0,1000,839,159,0.839,2,11,9,0.55
quantum,17,210,False,50,0,50,0.0,1050,839,209,0.799047619047619,2,12,9,0.5714285714285714
quantum,17,220,False,50,0,50,0.0,1100,839,259,0.7627272727272727,2,13,9,0.5909090909090909
quantum,17,230,False,50,0,50,0.0,1150,839,309,0.7295652173913043,2,14,9,0.6086956521739131
quantum,17,240,False,50,0,50,0.0,1200,839,359,0.6991666666666667,2,15,9,0.625
quantum,17,250,False,50,0,50,0.0,1250,839,409,0.6712,2,16,9,0.64
quantum,17,260,False,50,0,50,0.0,1300,839,459,0.6453846153846153,2,17,9,0.6538461538461539
quantum,17,270,False,50,0,50,0.0,1350,839,509,0.6214814814814815,2,18,9,0.6666666666666666
quantum,17,280,False,50,0,50,0.0,1400,839,559,0.5992857142857143,2,19,9,0.6785714285714286
quantum,17,290,False,50,0,50,0.0,1450,839,609,0.5786206896551724,2,20,9,0.6896551724137931
quantum,17,300,True,50,0,50,0.0,1500,839,659,0.5593333333333333,2,21,9,0.7
quantum,17,310,True,150,83,67,0.5533333333333333,1650,922,726,0.5587878787878788,2,22,9,0.7096774193548387
quantum,17,320,True,150,131,18,0.8791946308724832,1800,1053,744,0.585,3,22,10,0.6875
quantum,17,330,True,150,152,0,1.0,1950,1205,744,0.617948717948718,1,23,10,0.696969696969697
quantum,17,340,True,150,134,16,0.8933333333333333,2100,1339,760,0.6376190476190476,1,24,10,0.7058823529411765
quantum,17,350,True,150,99,49,0.668918918918919,2250,1438,809,0.6391111111111111,3,25,10,0.7142857142857143
quantum,17,360,False,150,151,1,0.993421052631579,2400,1589,810,0.6620833333333334,1,25,11,0.6944444444444444
quantum,17,370,False,50,50,0,1.0,2450,1639,810,0.6689795918367347,1,25,12,0.6756756756756757
quantum,17,380,False,50,50,0,1.0,2500,1689,810,0.6756,1,26,12,0.6842105263157895
quantum,17,390,False,50,50,0,1.0,2550,1739,810,0.6819607843137255,1,26,13,0.6666666666666666
quantum,17,400,False,50,50,0,1.0,2600,1789,810,0.688076923076923,1,27,13,0.675
quantum,17,410,False,50,50,0,1.0,2650,1839,810,0.6939622641509434,1,27,14,0.6585365853658537
quantum,17,420,False,50,50,0,1.0,2700,1889,810,0.6996296296296296,1,28,14,0.6666666666666666
quantum,17,430,False,50,50,0,1.0,2750,1939,810,0.7050909090909091,1,28,15,0.6511627906976745
quantum,17,440,False,50,50,0,1.0,2800,1989,810,0.7103571428571429,1,29,15,0.6590909090909091
quantum,17,450,False,50,50,0,1.0,2850,2039,810,0.7154385964912281,1,30,15,0.6666666666666666
quantum,17,460,False,50,50,0,1.0,2900,2089,810,0.7203448275862069,1,30,16,0.6521739130434783
quantum,17,470,False,50,50,0,1.0,2950,2139,810,0.7250847457627119,1,30,17,0.6382978723404256
quantum,17,480,False,50,50,0,1.0,3000,2189,810,0.7296666666666667,1,31,17,0.6458333333333334
quantum,17,490,False,50,50,0,1.0,3050,2239,810,0.7340983606557377,1,32,17,0.6530612244897959
quantum,17,500,False,50,50,0,1.0,3100,2289,810,0.7383870967741936,1,33,17,0.66
quantum,17,510,False,50,50,0,1.0,3150,2339,810,0.7425396825396825,1,34,17,0.6666666666666666
quantum,17,520,False,50,50,0,1.0,3200,2389,810,0.7465625,1,35,17,0.6730769230769231
quantum,17,530,False,50,50,0,1.0,3250,2439,810,0.7504615384615385,1,36,17,0.6792452830188679
quantum,17,540,False,50,50,0,1.0,3300,2489,810,0.7542424242424243,1,37,17,0.6851851851851852
quantum,17,550,False,50,50,0,1.0,3350,2539,810,0.757910447761194,1,38,17,0.6909090909090909
quantum,17,560,False,50,50,0,1.0,3400,2589,810,0.7614705882352941,1,39,17,0.6964285714285714
quantum,17,570,False,50,50,0,1.0,3450,2639,810,0.764927536231884,1,40,17,0.7017543859649122
quantum,17,580,False,50,50,0,1.0,3500,2689,810,0.7682857142857142,1,41,17,0.7068965517241379
quantum,17,590,False,50,50,0,1.0,3550,2739,810,0.7715492957746479,1,42,17,0.711864406779661
quantum,17,600,False,50,50,0,1.0,3600,2789,810,0.7747222222222222,1,43,17,0.7166666666666667
